series_id,geo_id,geo_name,ref_date,ref_period,frequency,value,unit
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2016-07-01,Q,quarterly,3205019.0,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2016-10-01,Q,quarterly,3193903.8,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2017-01-01,Q,quarterly,3228172.2,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2017-04-01,Q,quarterly,3366787.3,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2017-07-01,Q,quarterly,3504138.5,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2017-10-01,Q,quarterly,3490727.7,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2018-01-01,Q,quarterly,3510363.1,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2018-04-01,Q,quarterly,3686836.4,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2018-07-01,Q,quarterly,3842343.0,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2018-10-01,Q,quarterly,3799213.5,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2019-01-01,Q,quarterly,3782618.3,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2019-04-01,Q,quarterly,3964074.7,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2019-07-01,Q,quarterly,4067358.0,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2019-10-01,Q,quarterly,4018606.2,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2020-01-01,Q,quarterly,3923347.9,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2020-04-01,Q,quarterly,3690742.2,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2020-07-01,Q,quarterly,3897851.9,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2020-10-01,Q,quarterly,3931411.2,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2021-01-01,Q,quarterly,3972933.0,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2021-04-01,Q,quarterly,4178022.0,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2021-07-01,Q,quarterly,4327383.9,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2021-10-01,Q,quarterly,4498412.5,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2022-01-01,Q,quarterly,4508566.3,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2022-04-01,Q,quarterly,4897889.0,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2022-07-01,Q,quarterly,5066863.4,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2022-10-01,Q,quarterly,5114771.2,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2023-01-01,Q,quarterly,5071483.2,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2023-04-01,Q,quarterly,5223368.0,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2023-07-01,Q,quarterly,5294981.9,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2023-10-01,Q,quarterly,5302543.6,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2024-01-01,Q,quarterly,5288576.6,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2024-04-01,Q,quarterly,5536588.5,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2024-07-01,Q,quarterly,5638869.1,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2024-10-01,Q,quarterly,5674929.8,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2025-01-01,Q,quarterly,5665946.7,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2025-04-01,Q,quarterly,5947526.6,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2025-07-01,Q,quarterly,6060391.7,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2025-10-01,Q,quarterly,6147238.6,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2026-01-01,Q,quarterly,6187598.6,IDR billion
bi_seki.gdp_expenditure_current.gdp,0000,Indonesia (national),2026-04-01,Q,quarterly,6552068.0,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2010-01-01,Q,quarterly,482019.61,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2010-04-01,Q,quarterly,518919.56,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2010-07-01,Q,quarterly,549283.39,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2010-10-01,Q,quarterly,577618.12,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2011-01-01,Q,quarterly,567169.2,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2011-04-01,Q,quarterly,595426.83,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2011-07-01,Q,quarterly,620429.48,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2011-10-01,Q,quarterly,668888.5,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2012-01-01,Q,quarterly,631890.47,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2012-04-01,Q,quarterly,694878.73,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2012-07-01,Q,quarterly,723805.24,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2012-10-01,Q,quarterly,768452.03,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2013-01-01,Q,quarterly,698162.51,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2013-04-01,Q,quarterly,749671.67,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2013-07-01,Q,quarterly,785268.92,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2013-10-01,Q,quarterly,818393.06,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2014-01-01,Q,quarterly,803255.86,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2014-04-01,Q,quarterly,839647.21,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2014-07-01,Q,quarterly,870756.39,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2014-10-01,Q,quarterly,923264.28,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2015-01-01,Q,quarterly,889557.96,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2015-04-01,Q,quarterly,924217.81,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2015-07-01,Q,quarterly,961083.25,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2015-10-01,Q,quarterly,1007152.84,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2016-01-01,Q,quarterly,962005.67,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2016-04-01,Q,quarterly,985737.21,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2016-07-01,Q,quarterly,1021330.01,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2016-10-01,Q,quarterly,1071128.92,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2017-01-01,Q,quarterly,1017939.44,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2017-04-01,Q,quarterly,1055677.47,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2017-07-01,Q,quarterly,1115902.5,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2017-10-01,Q,quarterly,1181055.36,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2018-01-01,Q,quarterly,1125787.84,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2018-04-01,Q,quarterly,1146715.26,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2018-07-01,Q,quarterly,1231495.8,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2018-10-01,Q,quarterly,1287212.39,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2019-01-01,Q,quarterly,1216322.26,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2019-04-01,Q,quarterly,1232871.09,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2019-07-01,Q,quarterly,1311737.83,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2019-10-01,Q,quarterly,1360440.17,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2020-01-01,Q,quarterly,1249563.48,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2020-04-01,Q,quarterly,1128943.41,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2020-07-01,Q,quarterly,1226977.9,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2020-10-01,Q,quarterly,1291564.9,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2021-01-01,Q,quarterly,1269669.39,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2021-04-01,Q,quarterly,1246826.9,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2021-07-01,Q,quarterly,1316437.11,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2021-10-01,Q,quarterly,1394920.55,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2022-01-01,Q,quarterly,1373600.42,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2022-04-01,Q,quarterly,1343767.28,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2022-07-01,Q,quarterly,1453968.07,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2022-10-01,Q,quarterly,1525943.4,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2023-01-01,Q,quarterly,1476500.27,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2023-04-01,Q,quarterly,1458108.72,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2023-07-01,Q,quarterly,1572027.33,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2023-10-01,Q,quarterly,1621067.74,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2024-01-01,Q,quarterly,1541268.741,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2024-04-01,Q,quarterly,1535419.2474,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2024-07-01,Q,quarterly,1666669.035,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2024-10-01,Q,quarterly,1709173.702,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2025-01-01,Q,quarterly,1588439.5753,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2025-04-01,Q,quarterly,1655713.7663,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2025-07-01,Q,quarterly,1762844.9105,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2025-10-01,Q,quarterly,1845619.5718,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2026-01-01,Q,quarterly,1750540.8764,IDR billion
bi_seki.gdp_expenditure_current.gfcf,0000,Indonesia (national),2026-04-01,Q,quarterly,1923704.2961,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2010-01-01,Q,quarterly,99719.94,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2010-04-01,Q,quarterly,135049.45,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2010-07-01,Q,quarterly,156238.44,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2010-10-01,Q,quarterly,227170.16,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2011-01-01,Q,quarterly,111402.61,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2011-04-01,Q,quarterly,151733.12,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2011-07-01,Q,quarterly,190106.93,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2011-10-01,Q,quarterly,256208.11,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2012-01-01,Q,quarterly,131998.18,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2012-04-01,Q,quarterly,210057.23,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2012-07-01,Q,quarterly,187790.58,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2012-10-01,Q,quarterly,267002.29,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2013-01-01,Q,quarterly,143258.77,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2013-04-01,Q,quarterly,213435.29,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2013-07-01,Q,quarterly,232916.71,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2013-10-01,Q,quarterly,318963.53,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2014-01-01,Q,quarterly,165771.11,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2014-04-01,Q,quarterly,228369.85,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2014-07-01,Q,quarterly,258028.84,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2014-10-01,Q,quarterly,344027.64,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2015-01-01,Q,quarterly,180357.57,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2015-04-01,Q,quarterly,253555.6,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2015-07-01,Q,quarterly,292231.75,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2015-10-01,Q,quarterly,397604.95,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2016-01-01,Q,quarterly,200758.29,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2016-04-01,Q,quarterly,290485.36,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2016-07-01,Q,quarterly,289529.46,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2016-10-01,Q,quarterly,400840.02,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2017-01-01,Q,quarterly,212590.7,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2017-04-01,Q,quarterly,290743.74,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2017-07-01,Q,quarterly,308468.97,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2017-10-01,Q,quarterly,427666.32,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2018-01-01,Q,quarterly,225342.25,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2018-04-01,Q,quarterly,316261.1,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2018-07-01,Q,quarterly,334131.54,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2018-10-01,Q,quarterly,462903.69,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2019-01-01,Q,quarterly,241716.24,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2019-04-01,Q,quarterly,350361.26,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2019-07-01,Q,quarterly,340056.29,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2019-10-01,Q,quarterly,462481.27,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2020-01-01,Q,quarterly,260667.28,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2020-04-01,Q,quarterly,334880.44,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2020-07-01,Q,quarterly,393492.77,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2020-10-01,Q,quarterly,502131.18,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2021-01-01,Q,quarterly,270752.5,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2021-04-01,Q,quarterly,367543.42,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2021-07-01,Q,quarterly,396217.45,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2021-10-01,Q,quarterly,535316.92,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2022-01-01,Q,quarterly,253654.7,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2022-04-01,Q,quarterly,350190.63,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2022-07-01,Q,quarterly,391794.22,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2022-10-01,Q,quarterly,509368.36,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2023-01-01,Q,quarterly,265957.98,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2023-04-01,Q,quarterly,388204.42,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2023-07-01,Q,quarterly,375050.11,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2023-10-01,Q,quarterly,526307.27,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2024-01-01,Q,quarterly,331984.99313,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2024-04-01,Q,quarterly,407232.23387,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2024-07-01,Q,quarterly,407367.90623,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2024-10-01,Q,quarterly,564965.71479,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2025-01-01,Q,quarterly,333940.37042,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2025-04-01,Q,quarterly,412580.17095,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2025-07-01,Q,quarterly,435897.544,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2025-10-01,Q,quarterly,611879.77813,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2026-01-01,Q,quarterly,415611.89053,IDR billion
bi_seki.gdp_expenditure_current.government_consumption,0000,Indonesia (national),2026-04-01,Q,quarterly,496081.24326,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2010-01-01,Q,quarterly,895753.54,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2010-04-01,Q,quarterly,922277.68,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2010-07-01,Q,quarterly,976638.97,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2010-10-01,Q,quarterly,991392.72,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2011-01-01,Q,quarterly,1011406.98,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2011-04-01,Q,quarterly,1032644.96,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2011-07-01,Q,quarterly,1099561.87,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2011-10-01,Q,quarterly,1116461.73,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2012-01-01,Q,quarterly,1133036.72,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2012-04-01,Q,quarterly,1166926.95,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2012-07-01,Q,quarterly,1232273.35,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2012-10-01,Q,quarterly,1236508.04,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2013-01-01,Q,quarterly,1258569.33,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2013-04-01,Q,quarterly,1287548.32,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2013-07-01,Q,quarterly,1382170.76,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2013-10-01,Q,quarterly,1392799.22,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2014-01-01,Q,quarterly,1413501.21,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2014-04-01,Q,quarterly,1438172.18,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2014-07-01,Q,quarterly,1506784.96,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2014-10-01,Q,quarterly,1556735.88,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2015-01-01,Q,quarterly,1558274.33,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2015-04-01,Q,quarterly,1590742.3,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2015-07-01,Q,quarterly,1667108.94,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2015-10-01,Q,quarterly,1674804.11,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2016-01-01,Q,quarterly,1694520.23,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2016-04-01,Q,quarterly,1723162.37,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2016-07-01,Q,quarterly,1799929.55,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2016-10-01,Q,quarterly,1809411.31,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2017-01-01,Q,quarterly,1838351.06,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2017-04-01,Q,quarterly,1871559.07,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2017-07-01,Q,quarterly,1950543.19,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2017-10-01,Q,quarterly,1962602.79,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2018-01-01,Q,quarterly,1992971.36,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2018-04-01,Q,quarterly,2036114.11,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2018-07-01,Q,quarterly,2115546.01,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2018-10-01,Q,quarterly,2129582.95,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2019-01-01,Q,quarterly,2150541.12,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2019-04-01,Q,quarterly,2213275.4,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2019-07-01,Q,quarterly,2298377.08,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2019-10-01,Q,quarterly,2303643.78,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2020-01-01,Q,quarterly,2280068.94,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2020-04-01,Q,quarterly,2133196.3,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2020-07-01,Q,quarterly,2231944.53,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2020-10-01,Q,quarterly,2254707.82,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2021-01-01,Q,quarterly,2259704.73,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2021-04-01,Q,quarterly,2300324.56,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2021-07-01,Q,quarterly,2296253.41,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2021-10-01,Q,quarterly,2379766.4,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2022-01-01,Q,quarterly,2421658.67,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2022-04-01,Q,quarterly,2532669.28,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2022-07-01,Q,quarterly,2564964.34,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2022-10-01,Q,quarterly,2642441.17,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2023-01-01,Q,quarterly,2682147.26,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2023-04-01,Q,quarterly,2786297.38,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2023-07-01,Q,quarterly,2787017.43,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2023-10-01,Q,quarterly,2854103.9,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2024-01-01,Q,quarterly,2905129.7789,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2024-04-01,Q,quarterly,3019138.9616,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2024-07-01,Q,quarterly,2992599.8909,IDR billion
bi_seki.gdp_expenditure_current.household_consumption,0000,Indonesia (national),2024-10-01,Q,quarterly,3048077.9871,IDR billion
