series_id,geo_id,geo_name,ref_date,value,unit
bi_emoney.float_funds,0000,Indonesia (national),2023-01-01,10597.536993753003,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2023-02-01,10788.741423151001,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2023-03-01,11433.83,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2023-04-01,11106.522982435003,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2023-05-01,11196.05178,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2023-06-01,11455.552024475002,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2023-07-01,11303.990529528002,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2023-08-01,11327.143920413004,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2023-09-01,11527.063957587,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2023-10-01,11660.274465357003,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2023-11-01,11887.189537505,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2023-12-01,12388.835920041996,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-01-01,12078.991192996002,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-02-01,12356.422733049998,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-03-01,12995.421786018,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-04-01,12874.0509271,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-05-01,12821.086512518,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-06-01,13025.820488245994,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-07-01,13016.868902511007,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-08-01,13225.177512109,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-09-01,13134.042665821002,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-10-01,13247.374816852995,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-11-01,13766.529228796997,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2024-12-01,14205.365371580998,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-01-01,13991.591286933994,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-02-01,14474.868142125,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-03-01,15564.857188579994,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-04-01,14522.857297035996,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-05-01,14812.04054429,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-06-01,14854.323470011996,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-07-01,15045.093129792,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-08-01,15325.528106613956,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-09-01,15514.631662275,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-10-01,15864.823551456007,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-11-01,16442.715635312998,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2025-12-01,17163.315011708015,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2026-01-01,17120.50195682098,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2026-02-01,17706.25523,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2026-03-01,17966.4231292369,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2026-04-01,16239.2933473632,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2026-05-01,18220.4691604941,IDR billion
bi_emoney.float_funds,0000,Indonesia (national),2026-06-01,18417.114,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-01-01,218.01340674300002,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-02-01,219.254746835,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-03-01,225.41147996900003,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-04-01,225.408834206,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-05-01,226.1697585029999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-06-01,240.326288627,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-07-01,264.88532060200004,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-08-01,261.79006283416,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-09-01,263.08847428,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-10-01,274.275590347,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-11-01,286.136828066,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2013-12-01,293.65909090699995,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-01-01,300.59418055599997,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-02-01,313.071320015,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-03-01,321.92774856200003,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-04-01,329.80915188200004,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-05-01,338.81479448799996,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-06-01,362.465737879,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-07-01,378.87980569699994,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-08-01,386.627292494,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-09-01,386.61779913000004,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-10-01,391.374131926,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-11-01,417.320186283,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2014-12-01,422.64317449200007,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-01-01,431.89620411800007,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-02-01,440.965437703,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-03-01,472.92966677799996,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-04-01,474.1899983569999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-05-01,486.30587317799996,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-06-01,511.953525538,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-07-01,540.7188888570001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2015-08-01,537.8339290659999,IDR billion
